make,model,year,engine_size,cylinders,transmission,fuel_type,city_mpg,highway_mpg,combined_mpg,co2_emissions
Kia,Forte,2008,2.0,4,Automatic,Gasoline,25.0,34.1,29.0,306.1563764061663
Kia,Forte,2008,2.0,4,Manual,Gasoline,25.0,34.1,29.0,306.1563764061663
Kia,Forte,2008,2.0,4,Manual,Gasoline,25.0,34.1,29.0,306.1563764061663
Kia,Forte,2008,2.4,4,Automatic,Gasoline,23.1,30.9,26.1,340.17375156240706
Kia,Forte,2008,2.4,4,Automatic,Gasoline,23.1,30.9,26.1,340.17375156240706
Kia,Forte,2008,2.4,4,Automatic,Gasoline,23.1,32.2,26.1,340.17375156240706
Kia,Forte,2008,2.4,4,Automatic,Gasoline,23.1,32.2,26.1,340.17375156240706
Kia,Forte,2008,2.4,4,Manual,Gasoline,22.0,32.2,26.1,340.17375156240706
Kia,Forte,2008,2.4,4,Manual,Gasoline,22.0,32.2,26.1,340.17375156240706
Kia,Forte,2016,2.0,4,Automatic,Gasoline,29.0,37.9,31.8,279.6984179513125
Kia,Forte,2016,2.0,4,Automatic,Gasoline,24.0,36.2,28.0,317.49550145824657
Kia,Forte,2016,2.0,4,Manual,Gasoline,25.0,36.8,29.0,306.1563764061663
Kia,Forte,2016,2.0,4,Manual,Gasoline,24.0,36.2,28.0,317.49550145824657
Kia,Forte,2019,1.6,4,Automatic,Gasoline,27.0,35.1,30.2,294.8172513540861
Kia,Forte,2019,1.6,4,Manual,Gasoline,25.0,31.8,28.0,317.49550145824657
Kia,Forte,2019,2.0,4,CVT,Gasoline,30.9,41.3,35.1,253.24045949645856
Kia,Forte,2019,2.0,4,Manual,Gasoline,27.0,36.8,30.9,287.2578346526992
Kia,Joice,2000,2.0,4,Automatic,Gasoline,16.8,29.4,23.3,381.75054342003455
Kia,Joice,2000,2.0,4,Automatic,Gasoline,15.3,24.8,20.6,430.88675197904894
Kia,Joice,2000,2.0,4,Manual,Gasoline,17.8,30.9,24.2,366.63171001726084
Kia,Joice,2000,2.0,4,Manual,Gasoline,17.6,31.4,24.2,366.63171001726084
Kia,K5,2010,2.0,4,Automatic,Gasoline,20.0,27.0,23.5,377.97083506934115
Kia,K5,2010,2.0,4,Automatic,Gasoline,26.0,35.1,30.5,291.03754300339267
Kia,K5,2010,2.0,4,Automatic,Gasoline,22.0,34.1,26.1,340.17375156240706
Kia,K5,2010,2.0,4,Manual,Gasoline,21.5,29.1,25.3,351.5128766144873
Kia,K5,2010,2.0,4,Manual,Gasoline,27.8,37.6,32.7,272.1390012499256
Kia,K5,2010,2.4,4,Automatic,Gasoline,26.0,35.1,30.5,291.03754300339267
Kia,K5,2013,2.0,4,Automatic,Hybrid,37.9,41.3,39.9,223.00279269091126
Kia,K5,2013,2.0,4,Automatic,Gasoline,19.3,26.1,22.0,404.428793524195
